,date,Actual_Close
191,2023-06-12 00:00:00+00:00,34.869998931884766
192,2023-06-16 00:00:00+00:00,35.970001220703125
193,2023-06-20 00:00:00+00:00,34.58399963378906
194,2023-06-21 00:00:00+00:00,33.70000076293945
195,2023-06-26 00:00:00+00:00,32.779998779296875
196,2023-06-27 00:00:00+00:00,33.4900016784668
197,2023-06-28 00:00:00+00:00,34.0
198,2023-06-29 00:00:00+00:00,33.5
199,2023-07-03 00:00:00+00:00,34.5
200,2023-07-05 00:00:00+00:00,33.90999984741211
201,2023-07-06 00:00:00+00:00,33.029998779296875
202,2023-07-10 00:00:00+00:00,33.70000076293945
203,2023-07-11 00:00:00+00:00,33.599998474121094
204,2023-07-12 00:00:00+00:00,35.810001373291016
205,2023-07-14 00:00:00+00:00,35.5
206,2023-07-18 00:00:00+00:00,35.310001373291016
207,2023-07-20 00:00:00+00:00,35.33000183105469
208,2023-07-21 00:00:00+00:00,32.790000915527344
209,2023-07-24 00:00:00+00:00,32.88999938964844
210,2023-07-25 00:00:00+00:00,34.689998626708984
211,2023-07-26 00:00:00+00:00,35.02000045776367
212,2023-07-27 00:00:00+00:00,35.060001373291016
213,2023-07-28 00:00:00+00:00,34.349998474121094
214,2023-08-01 00:00:00+00:00,35.47999954223633
215,2023-08-02 00:00:00+00:00,34.42499923706055
216,2023-08-04 00:00:00+00:00,34.54999923706055
217,2023-08-07 00:00:00+00:00,33.900001525878906
218,2023-08-08 00:00:00+00:00,33.02000045776367
219,2023-08-09 00:00:00+00:00,33.47999954223633
220,2023-08-10 00:00:00+00:00,33.970001220703125
221,2023-08-11 00:00:00+00:00,32.46500015258789
222,2023-08-14 00:00:00+00:00,31.559999465942383
223,2023-08-15 00:00:00+00:00,31.475000381469727
224,2023-08-17 00:00:00+00:00,29.920000076293945
225,2023-08-18 00:00:00+00:00,28.450000762939453
226,2023-08-21 00:00:00+00:00,29.0
227,2023-08-23 00:00:00+00:00,28.780000686645508
228,2023-08-28 00:00:00+00:00,28.600000381469727
229,2023-08-31 00:00:00+00:00,29.81999969482422
230,2023-09-01 00:00:00+00:00,30.950000762939453
231,2023-09-05 00:00:00+00:00,30.780000686645508
232,2023-09-08 00:00:00+00:00,28.299999237060547
233,2023-09-11 00:00:00+00:00,28.81999969482422
234,2023-09-13 00:00:00+00:00,28.219999313354492
235,2023-09-14 00:00:00+00:00,29.520000457763672
236,2023-09-18 00:00:00+00:00,29.190000534057617
237,2023-09-19 00:00:00+00:00,28.829999923706055
238,2023-09-20 00:00:00+00:00,28.649999618530273
239,2023-09-21 00:00:00+00:00,28.68000030517578
240,2023-09-22 00:00:00+00:00,28.270000457763672
241,2023-09-27 00:00:00+00:00,26.06999969482422
242,2023-09-29 00:00:00+00:00,29.06999969482422
243,2023-10-02 00:00:00+00:00,28.690000534057617
244,2023-10-03 00:00:00+00:00,28.110000610351562
245,2023-10-04 00:00:00+00:00,27.729999542236328
246,2023-10-05 00:00:00+00:00,27.1299991607666
247,2023-10-09 00:00:00+00:00,26.68000030517578
248,2023-10-10 00:00:00+00:00,27.639999389648438
249,2023-10-13 00:00:00+00:00,27.0
250,2023-10-16 00:00:00+00:00,27.200000762939453
